id;Fecha;Ruta;Operadora;Proposito_del_Vuelo;Tipo_de_Aeronave;N_Registro;Total_abordo;Pasajeros_Abordo;Tripulacion_Abordo;N_Fallecidos;Pasajeros_Fallecidos;Tripulacion_Fallecida;Fallecidos_en_Tierra;año
3848;1993-07-31;Devghat, Nepal;Everest Air;Kathmandu - Bharatpur;Dornier Do-228-101;9N-ACL;19;16;3;19;16;3;0;1993
3849;1993-08-18;Leeward Point Airfield, Guantanamo Bay, Cuba;American International Airways;Norfolk, VA - Guantanamo, Cuba;McDonnell Douglas DC-8-61;N814CK;3;0;3;0;0;0;0;1993
3850;1993-08-26;Near Aldan, Russia;Sakha Airlines;Uchur - Aldan;Let 410UVP-E;RA-67656;24;22;2;24;22;2;0;1993
3851;1993-08-28;Khorag, Tajikistan;Tajikistan Airlines;Khorag - Dushanbe;Yakovlev YAK-40;CCCP-87995;86;81;5;82;77;5;0;1993
3852;1993-09-14;Warsaw, Poland;Lufthansa;Frankfurt - Warszawa;Airbus A320-211;D-AIPN;70;64;6;2;1;1;0;1993
3853;1993-09-21;Sukhumi, Georgia;Transair Georgia Airlines;Sochi - Sukhumi;Tupolev TU-134A;CCCP-65893;27;22;5;27;22;5;0;1993
3854;1993-09-22;Sukhumi, Georgia;Transair Georgia Airlines;Tbilisi - Sukhumi;Tupolev TU-154B;CCCP-85163;132;120;12;108;100;8;0;1993
3856;1993-10-25;Franz Josef Glacier, New Zealand;Hibiscus Air;Glentanner - Queenstown;GAF Nomad N-22;ZK-NOM;9;6;3;9;6;3;0;1993
3857;1993-10-26;Fuzhou, China;China Eastern Airlines;Shenzen - Fuzhou;McDonnell Douglas MD-82;B-2103;80;71;9;2;2;0;0;1993
3858;1993-10-27;Near Namsos, Norway;Wideroe's Flyveselksap;Trondheim - Namsos;de Havilland Canada DHC-6 Twin Otter 300;LN-BNM;20;17;3;7;4;3;0;1993
3859;1993-11-10;Sandy Lake, Canada;Air Manitoba;Winnipeg - Sandy Lake;Hawker Siddeley HS-748-234 Srs. 2A;C-GQTH;7;4;3;7;4;3;0;1993
3860;1993-11-13;Urumqi, China;China Northern Airlines;Beijing - Urumqi;McDonnell Douglas MD-82;B-2141;102;92;10;12;8;4;0;1993
3861;1993-11-15;Near Kerman, Iran;Magistralnye Avialinii;Dubai - Kerman;Antonov AN-124;RA-82071;17;14;3;17;14;3;0;1993
3862;1993-11-20;Near Ohrid, Macedonia;Aviaimpex (Macedonia);Genèva- Skopje;Yakovlev YAK-42D;RA-42390;116;108;8;116;108;8;0;1993
3863;1993-12-01;Hibbing, Minnesota;Express Airlines - Northwest Airlink;Minneapolis/St. Paul - Hibbing;British Aerospace Jetstream BA-3100;N334PX;18;16;2;18;16;2;0;1993
3864;1993-12-03;Tuktoyaktuk, NWT, Canada;Arctic Wings & Rotors;Tuktoyaktuk - Inuvik;Britten Norman BN-2A Trislander7;C-GMOP;7;6;1;7;6;1;0;1993
3866;1993-12-13;Phonesavanh, Laos;Lao Aviation;Vientiane - Phonesavahn;Yunshuji Y-12-II;RDPL-34117;18;16;2;18;16;2;0;1993
3867;1993-12-15;Near Naga, Philippines;Military - Philippine Air Force;Manila - Naga;Lockheed C-130H;4761;29;23;6;29;23;6;0;1993
3868;1993-12-26;Gyumri, Armenia;Kuban Airlines;Krasnadar - Gyumri;Antonov AN-26;RA-26141;36;31;5;36;31;5;0;1993
3869;1994-01-03;Near Mamony, Siberia, Russia;Baikal Air;Irkutsk - Moscow;Tupolev TU-154M;RA-85656;124;115;9;124;115;9;1;1994
3870;1994-01-07;Columbus, Ohio;Atlantic Coast Airlines (United Express);Washington D.C. - Columbus, OH;British Aerospace Jetstream 4101;N304UE;8;3;5;5;2;3;0;1994
3871;1994-02-24;Nalchik, Russia;North Western Air Transport;Volgograd - Nalchik;Antonov AN-12V;RA-11118;13;7;6;13;7;6;0;1994
3872;1994-02-25;East Midlands, England;British World Airways;Edinburgh - Coventry;Vickers 813 Viscount;G-OHOT;2;0;2;1;0;1;0;1994
3873;1994-02-25;Near Carpish, Peru;Expresso Aéreo;Jananjui - Tocache - Tingo Maria - Lima;Yakovlev YAK-40;OB-1559;31;26;5;31;26;5;0;1994
3874;1994-03-02;New York, New York;Continental Airlines;New York City - Denver;McDonnell Douglas MD-82;N18835;116;110;6;0;0;0;0;1994
3875;1994-03-08;New Delhi, India;Sahara;Training;Boeing 737-2R4C;VT-SIA;4;0;4;4;0;4;0;1994
3876;1994-03-14;Off Malindi, Kenya;Military - U.S. Air Force;Mombasa - Mogadishu;Lockheed C-130H Hercules;69-6576;8;0;8;8;0;8;0;1994
3877;1994-03-17;Near Nag;Military - Iranian Air Force;Tehran - Moscow;Lockheed Hercules C-130;5-8521;32;19;13;32;19;13;0;1994
3878;1994-03-18;Key West, Florida;Chalk's International Airlines;Key West Harbor - Key West;Grumman G-73T Turbo Mallard;N150FB;2;0;2;2;0;2;0;1994
3879;1994-03-18;Spokane, Washington;Salair;Spokane - Portland;Douglas DC-3C;N3433Y;2;0;2;2;0;2;0;1994
3880;1994-03-21;Weipa, Australia;Aurukun Air Services;Weipa - Aurukun;Britten-Norman BN-2A-21 Trislander;VH-JUU;6;5;1;6;5;1;0;1994
3881;1994-03-23;Near Mezhdurechensk, Russia;Aeroflot Russian International Airways;Moscow - Hong Kong;Airbus A310-304;F-OGQS;75;63;12;75;63;12;0;1994
3883;1994-04-04;Amsterdam, Netherlands;KLM Cityhopper;Amsterdam - Cardiff;Saab 340B;PH-KSH;24;21;3;3;2;1;0;1994
3884;1994-04-06;Kigali, Rwanda;Rwanda Government;Tanzania - Kigali, Rwanda;Dassault Falcon 50;9XR-NN;12;9;3;12;9;3;0;1994
3885;1994-04-06;Ambato, Ecuador;TAME;Taura - Latacunga;de Havilland Canada DHC-6 Twin Otter 300;FAE450;17;14;3;17;14;3;0;1994
3887;1994-04-25;Nanga Pinoh, Indonesia;Dirgantara Air Services;Pontianak - Nanga Pinoh;Britten Norman BN-2A-21 Trislander;PK-ZAA;11;10;1;11;10;1;0;1994
3888;1994-04-26;Near Komaki, Aichi, Japan;China Airlines (Taiwan);Taipei - Nagoya;Airbus A300B4-622R;B-1816;271;256;15;264;249;15;0;1994
3889;1994-05-07;Sao Gabriel, Brazil;Rico Taxi Aero;Sao Paulo - Sao Gabriel;Embraer 110 Bandeirante;PT-GJW;16;14;2;8;6;2;0;1994
3890;1994-05-23;Loma Linda, Colombia;Arall;San Jose - Villavicencio;Pilatus Britten-Norman BN-2B-27 Islander;HK-2890;11;9;2;4;3;1;0;1994
3891;1994-05-28;Near Villavicencio, Colombia;Transoriente Colombia;Villavicencio - La Primavera - Puerto Carreno;Douglas DC-3 (C-53D-DO);HK-2213;29;26;3;7;4;3;0;1994
3892;1994-06-02;Near Campbeltown, Scotland;Military - Royal Air Force;Aldergrove AB - Fort George;Boeing Vertol Chinook HC-2 (helicopter);ZD576;29;25;4;29;25;4;0;1994
3893;1994-06-06;Near Xi'an, China;China Northwest Airlines;Xian - Guangzhou;Tupolev TU-154M;B-2610;160;146;14;160;146;14;0;1994
3894;1994-06-13;Near Uruapan, Mexico;Aerolineas Cuahonte;Lazaro - Cardenas - Michoacan;Swearingen SA.226TC Metro II;XA-SLU;9;7;2;9;7;2;0;1994
3895;1994-06-18;Mt.  Kalora, Indonesia;Merpati Nusantara Airlines;Balikpapan - Palu;Fokker F-27 Friendship 500F;PK-MFI;12;7;5;12;7;5;0;1994
3896;1994-06-18;Chantilly, Virginia;TAESA;Mexico City - Washington D.C.;Learjet 25D;XA-BBA;12;10;2;12;10;2;0;1994
3897;1994-06-26;Abidjan, Ivory Coast;Air Ivorie;San Pedro - Abidjan;Fokker F-27 Friendship 400M;TU-TIP;17;14;3;17;14;3;0;1994
3899;1994-06-30;Toulouse-Blagnac, France;Airbus Industrie;Toulouse - Toulouse;Airbus A330-321;F-WWKH;7;4;3;7;4;3;0;1994
3900;1994-07-01;Near Tidjika, Mauritania;Air Mauritanie;Nouakchott - Tidjikja;Fokker F-28 Fellowship 4000;5T-CLF;93;89;4;80;76;4;0;1994
3901;1994-07-02;Charlotte, North Carolina;USAir;Columbia, SC - Charlotte, NC;McDonnell Douglas DC-9-30;N954VJ;57;52;5;37;37;0;0;1994
3902;1994-07-14;Hanalei, Hawaii;Air Taxi - Papillion Helicopters Ltd.;Lihue, HI - Lihue, HI;Aerospatiale AS350D;N151BH;7;6;1;3;3;0;0;1994
3903;1994-07-17;Near Fort de France, Martinique;Air Martinique;Bridgetown - Fort de France;Britten-Norman BN-2B-26 Islander;8P-TAD;6;5;1;6;5;1;0;1994
3904;1994-07-17;Boma, Democratic Republic Congo;Sankuru Air Service;Training;Yakovlev 40D;RA-87256;9;5;4;5;3;2;0;1994
3905;1994-07-19;Colon, Panama;Alas Chiricanas;Colon - Panama City;Embraer 110P1 Bandeirante;HP-1202AC;21;18;3;21;18;3;0;1994
3906;1994-07-26;East Kalimantan, Indonesia;Airfast Services;Kilo Lima - Kelawit;Sikorsky S-58ET;PK-OBT;18;16;2;18;16;2;0;1994
3908;1994-08-07;Kodiak, Alaska;Air Taxi - Uyak Air Services Inc.;Sightseeing;de Havilland DHC-2;N126UA;7;6;1;6;5;1;0;1994
3909;1994-08-10;Cheju, South Korea;Korean Airlines;Seoul - Cheju;Airbus A300B4-622R;HL-7296;160;152;8;0;0;0;0;1994
3910;1994-08-11;Alsworth, Alaska;Air Taxi - Talon Air Services Inc.;Caribou Lake, AK - Nikiski, AK;de Havilland DHC-2;N17394;3;2;1;3;2;1;0;1994
3911;1994-08-12;Whiting, New Jersey;Air Taxi - National Helicopters;New York, NY - Atlantic City, NJ;Bell 206L-4;N124NH;3;2;1;3;2;1;0;1994
3912;1994-08-21;Near Agadir, Morocco;Royal Air Maroc;Agadir - Casablanca;Aerospatiale ATR-42-300;CN-CDT;44;40;4;44;40;4;0;1994
3913;1994-09-08;Near Aliquippa, Pennsylvania;USAir;Chicago - Pittsburgh;Boeing B-737-3B7;N513AU;132;127;5;132;127;5;0;1994
3914;1994-09-13;Near Abuja, Nigeria;Aerocontroctors - Charter;Lagos - Abuja;de Havilland Canada DHC-6 Twin Otter 300;5N-ATQ;5;3;2;3;2;1;0;1994
3915;1994-09-17;Fish Egg Inlet, Canada;Pacific Coastal Airlines;Fish Egg Inlet - Pruth Bay;de Havilland Canada DHC-6 Twin Otter 100;C-FDMR;4;2;2;3;2;1;0;1994
3916;1994-09-18;Tamanrasset, Algeria;Oriental Airlines;Tunis - Tamanrasset;BAC One-Eleven 515FB;5N-IMO;39;32;7;5;3;2;0;1994
3917;1994-09-23;Kowloon Bay, Hong Kong;Heavylift Cargo Airlines;Hong Kong - Jakarta;Lockheed L-100-30 Hercules;PK-PLV;12;6;6;6;3;3;0;1994
3918;1994-09-26;Near Vanavera, Russia;Cheremshanka Airlines;Krasnoyarsk - Tura;Yakovlev YAK-40;RA-87468;28;24;4;28;24;4;0;1994
3919;1994-09-28;Bahia Negra, Paraguay;TAM Paraguay;Bahia Negra - Asuncion;Douglas C-47D;FAP2009;27;25;2;1;0;1;0;1994
3920;1994-09-30;Chaibukha, Russia;Arsenyev Aviation Production Association;Chaibukha - Provedenia;Antonov AN-8;RA-27209;20;13;7;8;3;5;0;1994
3921;1994-10-08;Mitu, Colombia;SELVA;Villavicencio - Mitu;Antonov AN-32B;HK3929X;10;5;5;10;5;5;0;1994
3922;1994-10-12;Krakas Mountains, near Natanz , Iran;Iran Asseman Airlines;Isfahan - Terhan;Fokker F-28 Fellowship 1000;EP-PAV;66;59;7;66;59;7;0;1994
3923;1994-10-14;Near Formoso do Aragala, Brazil;Military - Brazilian Air Force;Rio de Janeiro - Belem;Lockheed C-130E;C-130-2460;21;15;6;21;15;6;0;1994
3925;1994-10-29;Near Ust'-Ilimsk, Russia;Aeronica;Yushno - Ust Ilimsk;Antonov AN-12A;RA-11790;23;16;7;23;16;7;0;1994
3927;1994-10-31;Roselawn, Indiana;American Eagle;Indianapolis - Chicago;ATR-72-212;N401AM;68;64;4;68;64;4;0;1994
3928;1994-11-01;Off Cozumel, Mexico;Transportes Aereos Pegaso;Cozumel - Chichen Itza;Bell 212;XA-SVS;14;13;1;14;13;1;0;1994
3929;1994-11-04;Near Nabire, Indonesia;Trigana Air Service;Nabire - Obano;de Havilland Canada DHC-6 Twin Otter 100;PK-YNM;4;2;2;4;2;2;0;1994
3930;1994-11-05;Saposa, Peru;SA Amazonica;Trujillo - Saposa;Yakovlev YAK-40;OB-1569;30;26;4;6;5;1;0;1994
3931;1994-11-16;Avenal, California;Ameriflight;Burbank - Oakland;Beechcraft C99;N63995;1;0;1;1;0;1;0;1994
3932;1994-11-22;Papua New Guinea;Southwest Air;Selbang - Bolvovip;Britten Norman BN-2A Trislander;P2-SWC;7;6;1;7;6;1;0;1994
3935;1994-12-10;Pacific Ocean;Philippine Air Lines;Manila - Cebu - Tokyo;Boeing B-747-200;EI-BWF;293;273;20;1;1;0;0;1994
3936;1994-12-13;Morrisville, North Carolina;American Eagle;Greensboro - Raleigh;British Aerospace Jetstream 3201;N918AE;20;18;2;15;13;2;0;1994
3939;1994-12-17;Papua, New Guinea;Missionary Aviation Fellowship;Tabubil - Selbang;de Havilland Canada DHC-6 Twin Otter 200;P2-MFS;28;26;2;28;26;2;0;1994
3940;1994-12-21;Coventry, England;Phoenix Aviation;East Midlands - Coventry;Boeing 737-2D6C;7T-VEE;5;0;5;5;0;5;0;1994
3941;1994-12-26;Algiers Airport, Algeria;Air France;Alger - Paris;Airbus A300B2-1C;F-GBEC;239;227;12;3;3;0;0;1994
3942;1994-12-29;Near Van, Turkey;Turkish Airlines (THY);Ankara - Van;Boeing B-737-4Y0;TC-JES;76;69;7;57;52;5;0;1994
3943;1995-01-05;Isfahan, Iran;Military - Iranian Air Force;Isfahan - Tehran;Lockheed 1329 Jetstar 8;1003;12;6;6;12;6;6;0;1995
3944;1995-01-10;Off Flores Island, Inodnesia;Merpati Nusantara Airlines;Bima - Ruteng;de Havilland Canada DHC-6 Twin Otter 300;PK-NUK;14;10;4;14;10;4;0;1995
3945;1995-01-11;Cartagena, Colombia;Intercontinental de Aviacion;Bogota - Cartagena;McDonnell Douglas DC-9-14;HK-3839X;52;47;5;51;46;5;0;1995
3946;1995-01-14;Los Angeles, California;Air Taxi - Wolfe Air Aviation Ltd.;Los Angeles, CA - Burbank, CA;Bell 206B;N2209P;4;3;1;2;2;0;0;1995
3947;1995-01-17;Kathmandu, Nepal;Royal Nepal Airlines;Kathmandu - Rumjatar;de Havilland Canada DHC-6 Twin Otter 300;9N-ABI;24;21;3;2;1;1;0;1995
3948;1995-01-20;Near Krasnoyarsk, Russia;Abakan Airlines;Krasnoyarsk - Abakan;Let 410UVP;RA-67120;19;17;2;3;1;2;0;1995
3949;1995-01-20;Le Bourget, France;Leadair - Charter;Paris - Romania;Dassault Falcon 20E;F-GHLN;10;7;3;10;7;3;0;1995
3950;1995-02-16;Kansas City, Missouri;ATI;Kansas City - Chicopee;McDonnell Douglas DC-8-63F;N782AL;3;0;3;3;0;3;0;1995
3951;1995-03-16;Ossora, Russia;Aeroflot;Petropavlovsk -  Ossora;Antonov 26B;RA-26084;10;4;6;9;3;6;0;1995
3952;1995-03-31;Near Balotesti, Romania;TAROM (Transporturile Aeriene Romane);Bucharest - Brussel;Airbus A310-324;YR-LCC;60;49;11;60;49;11;0;1995
3953;1995-04-23;Lagos, Nigeria;Bristow Helicopters;Port Harcourt - Lagos;de Havilland Canada DHC-6 Twin Otter 300;5N-AJQ;9;7;2;1;0;1;0;1995
3954;1995-04-29;Near Palaly AFB, Sri Lanka;Military - Sri Lanka Air Force;Anuradhapura - Palaly AFB;Hawker Siddeley HS-748-357/2B SCD;4R-HVA;52;49;3;52;49;3;0;1995
3955;1995-05-01;Sioux Falls, Ontario, Canada;Bearskin Airlines / Air Sandy;Red Lake - Sioux Lookout  / Sioux Lookout - Red Lake;Swear. SA-227CC Metro 23/Piper Navajo;C-GYYB/ C-GYPZ;8;5;3;8;5;3;0;1995
3956;1995-05-03;Quito, Ecuador;American Jet;Buenos Aires - La Paz - Quito;Grumman Gulfstream II;N409MA;7;5;2;7;5;2;0;1995
3957;1995-05-09;Cerro San Jeronimo, Colombia;ADES Colombia;Mitu - Villavicencio;Curtiss C-46F;HK-3079G;9;5;4;9;5;4;0;1995
3958;1995-05-13;Near Boise, Idaho;Military - U.S. Air Force;Boise, ID - Colorado Springs, CO;Lockheed C-130E Hercules;62-1838;6;0;6;6;0;6;0;1995
3959;1995-05-24;Near Leeds, England;Knight Air;Leeds - Aberdeen;Embraer 110 P1 Bandeirante;G-OEAA;12;9;3;12;9;3;0;1995
3960;1995-05-25;Miraflores, Colombia;LACOL;Villavicencio - Miraflores;Douglas DC-3C;HK-3213;11;9;2;2;2;0;0;1995
3962;1995-06-09;Near Palmerston North, New Zealand;Ansett New Zealand;Auckland - Palmerston North;de Havilland Canada DHC-8-102;ZK-NEY;21;18;3;5;4;1;0;1995
3964;1995-06-16;Herputchi, Russia;Aeroflot;Poliny - Nikolayevsk-on-Amur;Antonov AN-2;RA-07743;14;12;2;13;11;2;0;1995
3965;1995-06-17;Near Cuvela, Angola;Military - Angolan Air Force;Ondjiva - Catumbela;CASA 212-200 Aviocar;T401;48;45;3;48;45;3;0;1995
3966;1995-06-24;Lagos, Nigeria;Harka Air Services;Kaduna - Lagos;Tupolev TU-134A;RA-65617;80;74;6;16;16;0;0;1995
3967;1995-06-27;La Romana, Dominican Republic;Salair;Santo Domingo - Aguadilla, Puerto Rico;Convair CV-440;N356SA;2;0;2;2;0;2;0;1995
3968;1995-07-01;Kiunga, Papua New Guinea;Garamut Aviation;Port Moresby - Tabubil;de Havilland Canada C-7A Caribou;P2-VTC;3;1;2;3;1;2;0;1995
3969;1995-07-12;Gumey, Papua New Guinea;Milne Bay Air;Alotou - Dagura;de Havilland Canada DHC-6 Twin Otter 300;P2-MBI;15;13;2;15;13;2;0;1995
3971;1995-07-18;Near Antananivo, Madagascar;Military - Madagascar Air Force;Maintirano - Antananivo;Douglas C-47A;5R-MMG;34;29;5;34;29;5;0;1995
3973;1995-08-02;Johannesburg, South Africa;Aero Air;Johannesburg - Jamba;Antonov An-2R;RA-05708;3;0;3;3;0;3;0;1995
3974;1995-08-09;Near Kaimana, Indonesia;Bourag Indonesia Airlines;Tual - Langgar - Kaimana;Hawker Siddeley HS-748 2A;PK-KHL;10;6;4;10;6;4;0;1995
3975;1995-08-09;Mt. Chichontepec, San Vincente, El Salvador;Aviateca;Guatemala City - San Salvador;Boeing B-737-2H6;N125GU;65;58;7;65;58;7;0;1995
3976;1995-08-14;Nevada del Huila, Colombia;AIRES Colombia;Neiva - Cali;Embraer 110P1 Bandeirante;HK-2594;10;8;2;10;8;2;0;1995
3977;1995-08-21;Near Carrollton, Georgia;Atlantic Southeast Airlines;Atlanta - Gulfport;Embraer 120-RT Brasilia;N256AS;29;26;3;10;9;1;0;1995
3978;1995-09-01;Near Farewell, Alaska;North Star Air Cargo;Farewell - Anchorage;Shorts SC-7 Skyvan;N30GA;1;0;1;1;0;1;0;1995
3979;1995-09-02;Beaver Dam, Arizona;Adventure Airlines;Las Vegas, NV - W. Yellowstone, MT;Cessna 421C Golden Eagle;N6234G;8;7;1;8;7;1;0;1995
3980;1995-09-02;Toronto, Ontario, Canada;Military - Royal Air Force;Air Show;British Aerospace Nimrod MR-2P;XV239;7;0;7;7;0;7;0;1995
3981;1995-09-09;Near La Macarena, Colombia;SAETA;Villavicencio - La Macarena;CASA 212 Aviocar 200;FAC1152;22;18;4;21;17;4;0;1995
3982;1995-09-11;Jalalabad, Afghanistan;Ariana Afghan Airlines;Kabul - Jalalabad;Antonov AN-26B;YA-BAO;51;44;7;3;3;0;0;1995
3983;1995-09-12;Off Colombo, Sri Lanka;Military - Sri Lanka Air Force;Ratmalana - Palali base;Antonov AN-32;CR861;81;76;5;81;76;5;0;1995
3984;1995-09-15;Tawau,  Malaysia;Malaysia Airlines;Kota Kinabalu - Tawau;Fokker 50;9M-MGH;53;49;4;34;32;2;0;1995
3985;1995-09-21;Near Moron, Mongolia;MIAT - Mongolian Airlines;Ulan Bator - Moron;Antonov AN-24RV;BNMAU-10103;43;37;6;42;36;6;0;1995
3986;1995-09-22;Anchorage, Alaska;Military - U.S. Air Force;Anchorage-Elmendorf AFB - Anchorage-Elmendorf AFB;Boeing B-707 (E-3B);77-0354;24;20;4;24;20;4;0;1995
3987;1995-09-24;Sterligov Cape, Russia;Norilsk Flight Company;Cape Chelyuskin - Sterligov Cope;Mil Mi-8T;RA-24553;15;10;5;15;10;5;0;1995
3988;1995-09-27;Campbell River, British Columbia, Canada;Western Straits Air;Triumph Bay - Campbell River;De Havilland Dash-3;C-FEBX;10;9;1;8;7;1;0;1995
3989;1995-10-03;Gunung Antara, Indonesia;Sabang Merauke Raya Air Charter;Medan - Meulaboh;CASA 212;PK-ZAG;14;12;2;1;0;1;0;1995
3991;1995-11-09;Near Luyaba, Argentina;Military - Argentine Air Force;Comodoro Rivadavia - Cordoba;Fokker F-27 Friendship 500;TC-72;53;48;5;53;48;5;0;1995
3992;1995-11-13;Kaduna, Nigeria;Nigeria Airways;Jos - Kano;Boeing B-737-2F9;5N-AUA;137;129;8;9;9;0;0;1995
3993;1995-11-22;Off Jaffna Peninsula , Sri Lanka;Military - Sri Lanka Air Force;Colombo - Palay AFB;Antonov AN-32;CR862;63;57;6;63;57;6;0;1995
3996;1995-12-03;Near Douala, Cameroon;Cameroon Airlines;Cotonou - Douala;Boeing B-737-2K9;TJ-CBE;78;72;6;72;68;4;0;1995
3997;1995-12-05;Near Nakhichevan, Azerbaijan, Russia;Azerbaijani Airlines;Nakhichevan - Baku;Tupolev TU-134B-3;4K-65703;82;76;6;54;52;2;0;1995
3998;1995-12-07;Near Grossevichi, Russia;Far East Aviation;Yushno - Khabarovk;Tupolev TU-154B;RA-85164;98;90;8;98;90;8;0;1995
3999;1995-12-13;Verona  - Villafranca, Italy;Romanian Banat Air;Verona - Timisoara;Antonov AN-24B;YR-AMR;49;41;8;49;41;8;0;1995
4000;1995-12-18;Cahungula, Angola;Trans Service Airlift;Jamba Airport - ?;Lockheed L-188C Electra;9Q-CRR;144;139;5;141;137;4;0;1995
4001;1995-12-20;Near Buga, Valle del Cauca, Colombia;American Airlines;Miami - Cali;Boeing B-757-223;N651AA;164;156;8;160;152;8;0;1995
4002;1995-12-22;Bagasin, Papua New Guinea;Island Airways;Madang - Bundi;Britten Norman BN-2A-21 Trislander;P2-NAM;12;11;1;2;1;1;0;1995
4003;1996-01-08;Off Bridgetown, Barbados;Mustique Airways;Union Island - Bridgetown;Britten-Norman BN-2A-27 Islander;J8-VAK;10;9;1;1;1;0;0;1996
4004;1996-01-08;Kinshasa, Zaire;African Air;Kinshasa - Kahemba;Antonov AN-32B;RA-26222;6;0;6;2;0;2;225;1996
4005;1996-01-18;Near Kano, Nigeria;Military - Nigerian Air Force;Lagos - Kano;British Aerospace BAe-125-700B;5N-AXO;14;10;4;14;10;4;0;1996
4007;1996-02-04;Asuncion, Paraguay;Lineas Aereas del Caribe;Asuncion - Campina Grande;McDonnell Douglas DC-8-55F;HK-3979X;4;1;3;4;1;3;24;1996
4008;1996-02-05;St. Johns, Arizona;Business Air Connection;St. Johns, AZ - Brownsville, TX;ConvairCV-440;N131T;4;2;2;4;2;2;0;1996
4009;1996-02-06;Off Puerto Plata, Domincan Republic;Alas Nacionales, leased from Birgen Air;Puerto Plata - Gander;Boeing B-757-225;TC-GEN;189;176;13;189;176;13;0;1996
4011;1996-02-12;Port-au-Prince, Hati;Hati Express;Port-au-Prince - Cap Haitien;GAF Nomad N-24A;N224E;15;13;2;11;9;2;0;1996
4013;1996-02-27;Near Lukapa, Angola;Aero Tropical;Ludana - Lukapa;Antonov 12BP;ER-ACE;8;3;5;8;3;5;0;1996
4014;1996-02-29;Arequipa, Peru;Compania de Aviacion Faucett SA (Peru);Lima - Arequipa;Boeing B-737-222;OB-1451;123;117;6;123;117;6;0;1996
4017;1996-04-03;Near Dubrovnik, Croatia;Military - U.S. Air Force;Tizla - Dubrovnik;Boeing B-737-T43;73-1149;35;29;6;35;29;6;0;1996
4018;1996-04-05;Near Petropavlovsk, Russia;Krasnoyarskie Avialinii;Novosibirsk - Petropavlovsk;Ilyushin IL-76TD;RA-76752;20;11;9;20;11;9;0;1996
4019;1996-04-05;Off Matsu Island, Taiwan;Formosa Airlines;Taipei - Matsu Island;Dornier 228-212;B-12257;17;15;2;6;6;0;0;1996
4020;1996-04-11;Cheyenne, Wyoming;Private;Cheyenne, WY - Lincoln, NE;Cessna 177B;N35207;3;2;1;3;2;1;0;1996
4021;1996-05-03;Near Haj Yousif, Sudan;Federal Airlines;Wadi Halfa - Khartoum;Antonov AN-24;ST-FAG;53;48;5;53;48;5;0;1996
4023;1996-05-10;Otaez, Mexico;Aeroservicios Empresariales de Durango;Durango - Otaez;de Havilland Canada DHC-6 Twin Otter 200;XA-SWJ;19;17;2;16;14;2;0;1996
4024;1996-05-11;Everglades, Miami, Florida;ValuJet;Miami - Atlanta;McDonnell Douglas DC-9-32;N904VJ;110;105;5;110;105;5;0;1996
4025;1996-05-11;Oumba, Papua New Guinea;Milne Bay Air;Menyamya - Marakawa;Britten Norman BN-2A-20 Trislander;P2-ISD;10;9;1;1;1;0;0;1996
4026;1996-05-19;Griesta, United Kingdom;Loganair;Inverness - Lerwick;Britten-Norman BN-2A-26 Islander;G-BEDZ;3;2;1;3;2;1;0;1996
4027;1996-06-06;Kinshasa, Democratic Republic Congo;Hoseba;Kinshasa, Congo  - Athens, Greece;Ilyushin 76MD;UR-76539;10;2;8;10;2;8;0;1996
4028;1996-06-09;Rasht, Iran;Iran Air;Training;Boeing 727-286;EP-IRU;7;0;7;7;0;7;0;1996
4030;1996-06-13;Fukuoka, Japan;Garuda Indonesia Airlines;Fukuoka - Denpasar;McDonnell Douglas DC-10-30;PK-GIE;275;260;15;3;3;0;0;1996
4031;1996-06-21;Shanghai, China;China Flying Dragon Aviation (Feilong Airlines);Dalian - Shanghai;Harbin Yunshuji Y-12-II;B-3822;12;9;3;2;1;1;0;1996
4032;1996-07-06;Pensacola, Florida;Delta Air Lines;Pensacola - Atlanta;McDonnell Douglas MD-88;N927DA;142;137;5;2;2;0;0;1996
4033;1996-07-09;Papua, New Guinea;Milne Bay Air;Bosavi - Mendi;de Havilland Canada DHC-6 Twin Otter 300;P2-MBB;20;19;1;20;19;1;0;1996
4034;1996-07-11;Near Kanda, India;Archana Airlines;Delhi - Shimla - Kulu;Let 410;VT-ETC;9;6;3;9;6;3;0;1996
4035;1996-07-15;Near Eindhoven, The Netherlands;Military - Belgian Air Force;Villafranca, Italy - Eindhoven AB;Lockheed C-130H;CH-06;41;37;4;34;30;4;0;1996
4036;1996-07-17;Near Playa del Carmen, Mexico;Aerolatino (Aerocaribe);Holvox Island - Playa del Carmen;de Havilland Canada DHC-6 Twin Otter 300;XA-TCF;18;16;2;1;1;0;0;1996
4037;1996-07-17;Off East Moriches, New York;Trans World Airlines;New York City - Paris;Boeing B-747-131;N93119;230;212;18;230;212;18;0;1996
4038;1996-07-20;Russian Mission, Alaska;Northern Air Cargo;Emmonak - Aniak;Douglas DC-6A;N313RS;4;1;3;4;1;3;0;1996
4039;1996-07-24;Near Mergui, Manmar;Myanmar Airways;Rangoon - Mergui;Fokker F-27 Friendship 600;XY-AET;49;44;5;8;8;0;0;1996
4040;1996-08-12;Markham Bay, Canada;First Air;Iqaluit - Markham Bay;de Havilland Canada DHC-6 Twin Otter 300;C-GNDN;2;0;2;2;0;2;0;1996
